KNUMBER|APPLICANT|CONTACT|STREET1|STREET2|CITY|STATE|COUNTRY_CODE|ZIP|POSTAL_CODE|DATERECEIVED|DECISIONDATE|DECISION|REVIEWADVISECOMM|PRODUCTCODE|STATEORSUMM|CLASSADVISECOMM|SSPINDICATOR|TYPE|THIRDPARTY|EXPEDITEDREVIEW|DEVICENAME
K760145|OXFORD LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|06/29/1976|07/19/1976|SESE|IM|DEW||IM||Traditional|N||SERUM, IGG GOAT ANTI-HUMAN ACID
K760146|OXFORD LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|06/29/1976|07/20/1976|SESE|IM|CZP||IM||Traditional|N||SERUM, IGA GOAT ANTI-HUMAN ACID
K760147|OXFORD LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|06/29/1976|07/20/1976|SESE|IM|DFT||IM||Traditional|N||SERUM, IGM ANTI-HUMAN ACID
K760148|OXFORD LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|06/29/1976|07/20/1976|SESE|IM|CZW||IM||Traditional|N||SERUM, B1A GLOBULIN C3C GOAT ANTI-HUMAN
K760149|OMNICON MEDICAL CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|06/30/1976|07/19/1976|SESE|AN|CAI||AN||Traditional|N||CONDUCTIVE ANESTHSIA BREATH. CIRCUIT
K760150|HEWLETT-PACKARD CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/01/1976|07/19/1976|SESE|CV|DPS||CV||Traditional|N||MONITOR, PATIENT (MODEL 78331A)
K760151|EDWARDS LABORATORIES||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/01/1976|08/26/1976|SESE|CV|DTK||CV||Traditional|N||APPLICATOR,ANGIOGRAPHY (7310MOBIN-UDDIN)
K760152|EDWARDS LABORATORIES||4221 Richmond Rd., N.W.||Walker|MI|US|49534|49534|07/01/1976|07/19/1976|SESE|CV|DTK||CV||Traditional|N||FILTER (7220&7221 MOBIN-UDDIN VENA CAVA)
K760153|ZEUS SCIENTIFIC, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/20/1976|SESE|IM|DHN||IM||Traditional|N||TEST, (IVDP) ANTINUCLEAR ANTIBODY
K760154|ZEUS SCIENTIFIC, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/20/1976|SESE|IM|JZO||IM||Traditional|N||TEST, (IVDP) THYROID ANTIBODY
K760155|ZEUS SCIENTIFIC, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/20/1976|SESE|IM|DBM||IM||Traditional|N||TEST, (IVDP) MITOCHONDRIAL ANTIBODY
K760156|ZEUS SCIENTIFIC, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/20/1976|SESE|IM|DBE||IM||Traditional|N||TEST, (IVDP) SMOOTHMUSCLE ANTIBODY
K760157|EYVIRCO||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/19/1976|SESE|CV|DXQ||CV||Traditional|N||SPHYGMOMANOMETER
K760158|ALCON LABORATORIES||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|08/19/1976|SESE|SU|GAP||SU||Traditional|N||NEEDLES AND SUTURES, SILK & NYLON
K760159|CHRONO-LOG CORP.|Arthur  Freilich|2 WEST PARK RD.||HAVERTOWN|PA|US|19083|19083|07/02/1976|07/20/1976|SESE|HE|JBX||HE||Traditional|N||AGGREGOMETER, DUAL CHANNEL PLATELET
K760160|HEWLETT-PACKARD CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/19/1976|SESE|CV|DRT||CV||Traditional|N||MONITOR, PATIENT (MODEL 78333A)
K760161|PRINCETON BIOMEDIX||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/02/1976|07/20/1976|SESE|CH|CJR||CH||Traditional|N||TEST, ACID PHOSPHATASE
K760162|BIOLOGICAL CORP. OF AMERICA||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|HE|JPK||HE||Traditional|N||HEMATOLOGY CONTROL
K760163|SHERWOOD MEDICAL INDUSTRIES||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|06/30/1976|07/20/1976|SESE|HO|FOZ||HO||Traditional|N||CATHETER, INTRAVASCULAR (MEDICUT T)
K760164|PARKE-DAVIS CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/20/1976|SESE|GU|EYQ||GU||Traditional|N||UNDERPAD, DISPOSABLE POLYPROPY. (UNILUX)
K760165|BENTLEY LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/06/1976|SESE|HO|CAK||HO||Traditional|N||FILTER, INFUSION BLOOD (1 PFF-100)
K760166|FARRALL INSTRUMENTS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/20/1976|SESE|NE|HCB||NE||Traditional|N||STIMULATOR, SONIC CONTROL (AS-1)
K760167|DYTEK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/06/1976|SESE|AN|BWF||AN||Traditional|N||BAG, POST OPERATIVE LUNG EXERCIZING BLOW
K760168|DYTEK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/09/1976|SESE|SU|GEI||SU||Traditional|N||PENCIL, ELECTROSURGICAL
K760169|HEWLETT-PACKARD CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/20/1976|SESE|AN|CCJ||AN||Traditional|N||DIFFUSION SYSTEM, SINGLE-BREATH (47404A)
K760170|G.D. SEARLE AND CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/19/1976|SESE|OB|HHM||OB||Traditional|N||INTRAUTERINE SOUND, PLASTIC DISPOSABLE
K760171|PILLING CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/19/1976|SESE|EN|EOQ||EN||Traditional|N||FIBERBRONCHOSCOPE (PENTAX FB-17A)
K760172|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FEC||GU||Traditional|N||OBTURATOR, VISUAL
K760173|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FAM||GU||Traditional|N||BRIDGE, SHORT DEFLECTING
K760174|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/30/1976|SESE|GU|FDC||GU||Traditional|N||ADAPTER, RESECTOSCOPE
K760175|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/30/1976|SESE|HO|EYX||SU||Traditional|N||DRAPE, TRANSURETHRAL RESECTION (TUR)
K760176|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/30/1976|SESE|GU|FCW||GU||Traditional|N||FLOORSTAND, FIBER OPTIC LIGHT SOURCE
K760177|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/30/1976|SESE|GU|FBP||GU||Traditional|N||TELESCOPE, RIGID ENDOSCOPE
K760178|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|10/15/1976|SESE|GU|KNS||GU||Traditional|N||ELECTRODE, CUTTING LOOP
K760179|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FAJ||GU||Traditional|N||SHEATH, CYSTOURETHROSCOPE W/ OBTURATOR
K760180|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|OCZ||GU||Traditional|N||FORCEPS, GRASPING
K760182|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FDC||GU||Traditional|N||SHEATH, RESECTOSCOPE
K760183|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FEC||GU||Traditional|N||OBTURATOR, DEFLECTING
K760184|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FDC||GU||Traditional|N||ELEMENT, WORKING
K760185|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|OP|HNF||OP||Traditional|N||SCISSORS, MICRO IRIS STRAIGHT
K760186|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|OP|HNN||OP||Traditional|N||DISSECTOR, TROUTMAN CORNEAL
K760187|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|OP|HNN||OP||Traditional|N||KNIFE, TROUTMAN CORNEAL SMALL
K760188|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|OP|HNF||OP||Traditional|N||SCISSORS, MICRO IRIS CURVED
K760189|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|12/02/1976|SESE|GU|FAJ||GU||Traditional|N||STOPCOCK, WATERLINE
K760190|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|OP|HNF||OP||Traditional|N||SCISSORS, IRIS STRAIGHT
K760191|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/04/1976|SESE|OP|HNN||OP||Traditional|N||KNIFE, TROUTMAN CORNEAL LARGE
K760192|EDWARDS LABORATORIES||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/19/1976|SESE|CV|DXG||CV||Traditional|N||COMPUTER, THERMODILUTION CARDIAC (9520)
K760193|COULTER ELECTRONICS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/03/1976|SESE|CH|CIT||CH||Traditional|N||NDC#12739-0011-1 C-ZYME GOT
K760194|COULTER ELECTRONICS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/03/1976|SESE|CH|CKA||CH||Traditional|N||NDC#12739-0010-1 C-ZYME GPT
K760195|COULTER ELECTRONICS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/03/1976|SESE|CH|CDT||CH||Traditional|N||REAGENT, TRIGLY. C-ZYME NDC#12739-0017-1
K760196|COULTER ELECTRONICS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|08/03/1976|SESE|TX|DKZ||TX||Traditional|N||ASSAY, AMPHET. NDC#11711-0127-1 COULTER
K760197|COULTER ELECTRONICS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/06/1976|07/19/1976|SESE|IM|JRI||CH||Traditional|N||ACCUVETTE II
K760198|CHRONO-LOG CORP.|Arthur  Freilich|2 WEST PARK RD.||HAVERTOWN|PA|US|19083|19083|07/06/1976|07/19/1976|SESE|HE|GHR||HE||Traditional|N||KIT, PLATELET AGGREGATION REAGENT (#390)
K760199|LKC TECHNOLOGIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/07/1976|08/04/1976|SESE|OP|HLZ||OP||Traditional|N||ELECTRORETINOGRAPH
K760200|DEPUY, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/08/1976|07/20/1976|SESE|OR|JWH||OR||Traditional|N||PROSTHESIS, PATELLAR ARTICULAR SURFACE
K760201|AMERICAN SCIENCE AND ENGINEERING, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/08/1976|10/05/1976|SESE|RA|JAK||RA||Traditional|N||X-RAY SCANNER, COMPUTERIZED TOMOGRAPHIC
K760202|IPCO CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/08/1976|07/19/1976|SESE|HO|GAZ||HO||Traditional|N||TUBE, STERILE CONDUCTIVE CONNECTING
K760203|IPCO CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/08/1976|07/19/1976|SESE|SU|GCD||SU||Traditional|N||TUBE, STERILE NON-CONDUCTIVE CONNECTING
K760204|BURTON PARSONS & CO., INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/08/1976|08/04/1976|SESE|OP|HPX||||Traditional|N||BUTTONS, PMMA (FOR CONTACT LENSES)
K760205|XRC, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/09/1976|07/26/1976|SESE|RA|KPR||RA||Traditional|N||RADIOGRAPHIC UNIT, XRC-1
K760206|INTL. DIAGNOSTIC TECHNOLOGY||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/09/1976|08/03/1976|SESE|IM|DHN||IM||Traditional|N||TEST, DETECTION, ANTINUCLEAR ANTIBODIES
K760207|AMERSHAM CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/09/1976|07/26/1976|SESE|CH|CGN||CH||Traditional|N||KIT, FOLATE RADIOASSAY SC.7
K760208|INSTRUMENTATION LABORATORY CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/09/1976|07/26/1976|SESE|HE|KHG||HE||Traditional|N||OXIMETER, CO-, IL MODEL 282
K760209|ZEUS SCIENTIFIC, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/09/1976|07/26/1976|SESE|IM|DHN||IM||Traditional|N||ACID, NATIVE-DEOXYRIBONUCLEIC, IVDP
K760210|AMERICAN SAFETY||4221 Richmond Rd., N.W.||Walker|MI|US|49534|49534|07/12/1976|08/11/1976|SESE|SU|FPY||HO||Traditional|N||BLANKET, WATER-JEL FIRE
K760211|INSTRUMENTATION LABORATORY CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/26/1976|SESE|CH|JJC||CH||Traditional|N||ANALYZER, GLUCOSE/UREA/CREATININE
K760212|SURGIKOS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/11/1976|SESE|HO|KKX||SU||Traditional|N||DRAPES, BARRIER, STERILE PATIENT READY
K760213|PROGRESSIVE AFFILIATED LABS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/09/1976|SESE|OP|HPX||||Traditional|N||LENSES, CONTACT, POLYMETHYL METHACRYLATE
K760214|O. F. ANDERSON||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|01/21/1977|SESE|PM|||||Traditional|N||STIMULATOR, PNEUMATIC
K760215|VICON INSTRUMENT CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|07/21/1976|SESE|EN|ESD||EN||Traditional|N||HEARING AID, S-522 FM
K760216|C.R. BARD, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/23/1976|SESE|HO|GCX||HO||Traditional|N||SUCTION INSTRUMENT, MACBICK POOLE TIP
K760217|C.R. BARD, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/23/1976|SESE|HO|GCX||HO||Traditional|N||SUCTION INSTRUMENT, MACBICK DIS. FRAZ.
K760218|MANNER MEDICAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/03/1976|SESE|AN|CAT||AN||Traditional|N||CANNULAE, PLASTIC DISPOSABLE NASAL
K760219|MANNER MEDICAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/03/1976|SESE|AN|BYG||AN||Traditional|N||MASKA, OXYGEN VINYL D-SP. SINGLE USE
K760220|MANNER MEDICAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/03/1976|SESE|AN|BYX||AN||Traditional|N||TUBING, SINGLE USE OXYGEN SUPPLY
K760221|MANNER MEDICAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/03/1976|SESE|AN|CBO||AN||Traditional|N||I.P.P.B., DIS. W/MANIFOLD/NEBULIZER
K760222|SURGIKOS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|08/06/1976|SESE|HO|CAK||HO||Traditional|N||FILTER, TRANSFUSION BLOOD, INTERSEPT
K760223|MEDISCRA, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|09/07/1976|SESE|CV|||||Traditional|N||SCANNER, ULTRASOUND BODY/HEART
K760225|COE LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|07/21/1976|SESE|DE|ELW||DE||Traditional|N||PUTTY, ACCOE
K760226|COE LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|07/21/1976|SESE|DE|ELW||DE||Traditional|N||PASTE, ACCOE IMPRESSION
K760227|KALLESTAD LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/12/1976|07/26/1976|SESE|IM|CDX||CH||Traditional|N||RADIOIMMUNOASSAY
K760228|CHEMETRON HEALTH SYSTEMS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/13/1976|08/06/1976|SESE|AN|BSZ||AN||Traditional|N||ANESTHESIA MACHINE, CHEMETRON
K760229|THE LONDON CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/14/1976|08/26/1976|SESE|CH|CHL||CH||Traditional|N||ACID BASE SYSTEM, RADIOMETER AUTOMATED
K760230|OHIO MEDICAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/14/1976|08/06/1976|SESE|AN|BYE||AN||Traditional|N||VALVE, PEEP
K760231|CROWN DELTA CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/14/1976|07/21/1976|SESE|DE|ELW||DE||Traditional|N||IMPRESSION MATERIAL, DENTAL SILICON RTV
K760232|INSTRUMENTATION LABORATORY CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/14/1976|08/26/1976|SESE|CH|JJQ||CH||Traditional|N||PRINTER, IL 460
K760233|INSTRUMENTATION LABORATORY CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/14/1976|08/26/1976|SESE|CH|JJQ||CH||Traditional|N||TABLE, SAMPLE IL 461
K760234|OXIMETRIX, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|08/23/1976|SESE|CV|DQE||CV||Traditional|N||OXIMETER, IN VIVO CATHETER
K760235|CUTTER LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|07/26/1976|SESE|PM|||||Traditional|N||SUTURE GUIDE
K760236|CUTTER LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|07/26/1976|SESE|OR|HTT||OR||Traditional|N||BUR, SURGICAL CARBIDE
K760237|PROCTER & GAMBLE MFG. CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|08/11/1976|SESE|HO|FYA||SU||Traditional|N||GOWN, BOUNDARY SINGLE USE REINFORCED
K760238|ORATEC DENTAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|07/26/1976|SESE|DE|ELW||DE||Traditional|N||IMPRESSION MATERIAL, TRIFLEX SILICONE
K760239|ORATEC DENTAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|07/26/1976|SESE|DE|EMA||DE||Traditional|N||CEMENT, ULTRA-BOND
K760240|ORATEC DENTAL PRODUCTS||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|07/26/1976|SESE|DE|ELW||DE||Traditional|N||IMPRESSION MATERIAL, TRIFLEX SILICONE
K760242|MEASUREMENT-SCIENCE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/15/1976|08/11/1976|SESE|CH|||||Traditional|N||PROBECOT II
K760243|TRAVENOL LABORATORIES, S.A.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/16/1976|08/03/1976|SESE|HO|KGO||SU||Traditional|N||GLOVES, STERILE LATEX SURGEON'S
K760244|RADIOEAR CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/16/1976|08/23/1976|SESE|EN|ESD||EN||Traditional|N||RADIOEAR, PERSONAL
K760245|RICHARD'S MEDICAL EQUIP., INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|07/26/1976|SESE|OR|HRY||OR||Traditional|N||PROSTHESIS, RICHARDS MOD II KNEE
K760246|SHERWOOD MEDICAL INDUSTRIES||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/04/1976|SESE|AN|BXA||AN||Traditional|N||ENDOTRACHEAL T CONNECTOR
K760247|SIGMA CHEMICAL CO.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/26/1976|SESE|CH|CFR||CH||Traditional|N||GLUCOSE REAGENT SYS, SIGMA PROCED. 115
K760248|DEKNATEL, INC.||600 AIRPORT RD.||FALL RIVER|MA|US|02720|02720|07/19/1976|08/09/1976|SESE|HO|KGO||SU||Traditional|N||GLOVES, APARTICULATE SURGICAL
K760249|TRAVENOL LABORATORIES, S.A.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/04/1976|SESE|AN|CAZ||AN||Traditional|N||TRAY, STERILE DISPOSABLE ARTHROGRAM
K760250|JOHNSON & JOHNSON PROFESSIONALS, INC.||325 PARAMOUNT DR.||RAYNHAM|MA|US|02767-0350|02767-0350|07/19/1976|07/26/1976|SESE|SU|FRO||||Traditional|N||BANDAGE, TRIANGULAR NO. 8068
K760251|CIS RADIOPHARMACEUTICALS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|09/15/1976|SESE|HO|LEY||GU||Traditional|N||SET, ORAL ADMINISTRATION
K760252|COBE LABORATORIES, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|10/15/1976|SESE|GU|FJI||GU||Traditional|N||DIALYZER, HF 130 HOLLOW FIBER
K760253|C.R. BARD, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/23/1976|SESE|GU|GBM||GU||Traditional|N||TRAY, UNIVERSAL FOLY WO/DRAINAGE BAG
K760254|C.R. BARD, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/23/1976|SESE|GU|GBM||GU||Traditional|N||TRAY, FOLEY CATHETER
K760255|CORNING MEDICAL & SCIENTIFIC||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|10/19/1976|11/19/1976|SESE|IM|JLW||CH||Traditional|N||TEST SYSTEM, THYROID STIM. HORMONE ASSAY
K760256|CORNING MEDICAL & SCIENTIFIC||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/11/1976|SESE|CH|CGR||CH||Traditional|N||TEST SYSTEM, RIA CORTISOL
K760257|RICHARD'S MEDICAL EQUIP., INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|08/09/1976|SESE|SU|GCY||SU||Traditional|N||SPONGE, RICHARDS WOUND DRAINAGE SYSTEM
K760258|DYNA-MED||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/20/1976|07/26/1976|SESE|NE|JXL||NE||Traditional|N||BITE STICK, DYNA
K760259|TRAVENOL LABORATORIES, S.A.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/20/1976|08/23/1976|SESE|GU|KOD||GU||Traditional|N||CATHETER 3-WAY SILICONE FOLEY
K760260|INTERMED, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/20/1976|10/20/1976|SESE|GU|KNX||GU||Traditional|N||BAG, DISPOSABLE URINARY LEG
K760261|THE PERKIN-ELMER CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/19/1976|09/27/1976|SESE|CH|KHO||CH||Traditional|N||DETECTOR, MODEL LC-100 FLUORESCENCE
K760262|DIAMOND SHAMROCK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/21/1976|08/03/1976|SESE|CH|CGN||CH||Traditional|N||RADIOASSY KIT, 3H-FOLATE
K760263|FOREGGER||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/21/1976|08/04/1976|SESE|AN|CBO||AN||Traditional|N||I.P.P.B. MANIFOLD/NEBULIZER (CIRCUIT)
K760264|MILEX PRODUCTS, INC.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/21/1976|10/06/1976|SESE|OB|HHK||OB||Traditional|N||CURETTE, PROPOSED TIS-U-TRAP, METAL
K760265|BURDICK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|08/23/1976|SESE|CV|DPS||CV||Traditional|N||ELCTROCARDIOGRAPH, EK-6
K760266|BURDICK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|10/13/1976|SESE|CV|DPS||CV||Traditional|N||MONITOR, ELECTROCARDIOSCOPE
K760268|BURDICK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|11/12/1976|SESE|CV|DPS||CV||Traditional|N||ELECTROCARDIOGRAPH EK-6 W/OPTIONAL CIRC.
K760271|BURDICK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|11/15/1976|SESE|CV|DPS||CV||Traditional|N||ELECTROCARDIOGRAPH, EK-7 (3-CHANNELS)
K760272|BURDICK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|11/12/1976|SESE|CV|DPS||CV||Traditional|N||CIRCUIT, PRINTED, SERVO-MECHANISM
K760273|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|12/06/1976|SESE|GU|FGK||GU||Traditional|N||LITHOTRITE
K760274|V. MUELLER O.V. BAXTER HEALTHCARE CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|08/30/1976|SESE|GU|FAJ||GU||Traditional|N||TIP, RUBBER, PERFORATED
K760275|BURDICK CORP.||803 N. Front St. Suite 3||McHenry|IL|US|60050|60050|07/22/1976|08/11/1976|SESE|PM|IOL||PM||Traditional|N||TREADMILL (TMS-300)
